09:00:00, 0121, 1, 0
09:00:30, 0122, 4, 0
09:01:00, 0123, 0, 5
09:01:30, 0124, 5, 1
09:02:00, 0125, 2, 4
09:02:30, 0126, 3, 0
09:03:00, 0127, 0, 2
09:03:30, 0128, 1, 2
09:04:00, 0129, 4, 1
09:04:30, 0130, 4, 5
09:05:00, 0131, 2, 5
09:05:30, 0132, 2, 0
09:06:00, 0133, 1, 0
09:06:30, 0134, 1, 5
09:07:00, 0135, 0, 5
09:07:30, 0136, 1, 0
09:08:00, 0137, 2, 0
09:08:30, 0138, 2, 0
09:09:00, 0139, 4, 0
09:09:30, 0140, 2, 1
09:10:00, 0141, 1, 2
09:10:30, 0142, 2, 4
09:11:00, 0143, 0, 4
09:11:30, 0144, 2, 4
09:12:00, 0145, 4, 1
09:12:30, 0146, 0, 1
09:13:00, 0147, 5, 1
09:13:30, 0148, 1, 3
09:14:00, 0149, 1, 2
09:14:30, 0150, 4, 0
09:15:00, 0151, 3, 4
09:15:30, 0152, 5, 3
09:16:00, 0153, 0, 3
09:16:30, 0154, 1, 5
09:17:00, 0155, 3, 5
09:17:30, 0156, 3, 5
09:18:00, 0157, 1, 0
09:18:30, 0158, 2, 5
09:19:00, 0159, 5, 4
09:19:30, 0160, 4, 2
09:20:00, 0161, 0, 2
09:20:30, 0162, 2, 4
09:21:00, 0163, 0, 3
09:21:30, 0164, 4, 3
09:22:00, 0165, 3, 2
09:22:30, 0166, 0, 5
09:23:00, 0167, 3, 1
09:23:30, 0168, 2, 1
09:24:00, 0169, 5, 3
09:24:30, 0170, 1, 3
09:25:00, 0171, 3, 5
09:25:30, 0172, 2, 5
09:26:00, 0173, 3, 4
09:26:30, 0174, 0, 4
09:27:00, 0175, 4, 1
09:27:30, 0176, 5, 1
09:28:00, 0177, 0, 5
09:28:30, 0178, 5, 0
09:29:00, 0179, 0, 3
09:29:30, 0180, 5, 2
09:30:00, 0181, 5, 3
09:30:30, 0182, 5, 1
09:31:00, 0183, 5, 1
09:31:30, 0184, 1, 0
09:32:00, 0185, 0, 3
09:32:30, 0186, 3, 4
09:33:00, 0187, 0, 4
09:33:30, 0188, 5, 1
09:34:00, 0189, 1, 5
09:34:30, 0190, 5, 3
09:35:00, 0191, 0, 4
09:35:30, 0192, 1, 3
09:36:00, 0193, 1, 3
09:36:30, 0194, 2, 3
09:37:00, 0195, 2, 0
09:37:30, 0196, 1, 5
09:38:00, 0197, 1, 5
09:38:30, 0198, 1, 4
09:39:00, 0199, 0, 5
09:39:30, 0200, 3, 2
09:40:00, 0201, 0, 1
09:40:30, 0202, 1, 4
09:41:00, 0203, 4, 3
09:41:30, 0204, 4, 5
09:42:00, 0205, 3, 5
09:42:30, 0206, 1, 4
09:43:00, 0207, 4, 2
09:43:30, 0208, 3, 1
09:44:00, 0209, 1, 2
09:44:30, 0210, 2, 1
09:45:00, 0211, 3, 1
09:45:30, 0212, 3, 1
09:46:00, 0213, 3, 2
09:46:30, 0214, 1, 5
09:47:00, 0215, 2, 3
09:47:30, 0216, 1, 2
09:48:00, 0217, 0, 4
09:48:30, 0218, 2, 3
09:49:00, 0219, 0, 2
09:49:30, 0220, 2, 3
09:50:00, 0221, 3, 0
09:50:30, 0222, 2, 0
09:51:00, 0223, 3, 5
09:51:30, 0224, 0, 2
09:52:00, 0225, 1, 5
09:52:30, 0226, 5, 0
09:53:00, 0227, 4, 2
09:53:30, 0228, 4, 3
09:54:00, 0229, 1, 5
09:54:30, 0230, 4, 1
09:55:00, 0231, 1, 5
09:55:30, 0232, 4, 5
09:56:00, 0233, 2, 3
09:56:30, 0234, 2, 4
09:57:00, 0235, 2, 5
09:57:30, 0236, 2, 4
09:58:00, 0237, 0, 5
09:58:30, 0238, 3, 1
09:59:00, 0239, 4, 1
09:59:30, 0240, 3, 4
10:00:00, 0241, 1, 0
10:00:30, 0242, 1, 2
10:01:00, 0243, 1, 2
10:01:30, 0244, 0, 2
10:02:00, 0245, 5, 0
10:02:30, 0246, 4, 5
10:03:00, 0247, 4, 5
10:03:30, 0248, 4, 1
10:04:00, 0249, 4, 2
10:04:30, 0250, 2, 0
10:05:00, 0251, 1, 5
10:05:30, 0252, 4, 3
10:06:00, 0253, 2, 4
10:06:30, 0254, 3, 4
10:07:00, 0255, 1, 5
10:07:30, 0256, 5, 2
10:08:00, 0257, 3, 1
10:08:30, 0258, 4, 2
10:09:00, 0259, 2, 0
10:09:30, 0260, 4, 0
10:10:00, 0261, 2, 1
10:10:30, 0262, 4, 2
10:11:00, 0263, 1, 2
10:11:30, 0264, 0, 2
10:12:00, 0265, 2, 1
10:12:30, 0266, 2, 3
10:13:00, 0267, 2, 0
10:13:30, 0268, 5, 0
10:14:00, 0269, 1, 0
10:14:30, 0270, 4, 0
10:15:00, 0271, 4, 2
10:15:30, 0272, 4, 2
10:16:00, 0273, 5, 1
10:16:30, 0274, 2, 5
10:17:00, 0275, 0, 3
10:17:30, 0276, 0, 2
10:18:00, 0277, 5, 0
10:18:30, 0278, 3, 0
10:19:00, 0279, 4, 2
10:19:30, 0280, 1, 0
10:20:00, 0281, 4, 3
10:20:30, 0282, 3, 0
10:21:00, 0283, 4, 5
10:21:30, 0284, 3, 0
10:22:00, 0285, 2, 0
10:22:30, 0286, 4, 0
10:23:00, 0287, 5, 4
10:23:30, 0288, 2, 3
10:24:00, 0289, 4, 3
10:24:30, 0290, 4, 3
10:25:00, 0291, 3, 0
10:25:30, 0292, 0, 5
10:26:00, 0293, 2, 1
10:26:30, 0294, 1, 2
10:27:00, 0295, 2, 0
10:27:30, 0296, 0, 2
10:28:00, 0297, 3, 2
10:28:30, 0298, 3, 2
10:29:00, 0299, 4, 1
10:29:30, 0300, 3, 2
10:30:00, 0301, 3, 1
10:30:30, 0302, 0, 4
10:31:00, 0303, 1, 4
10:31:30, 0304, 1, 4
10:32:00, 0305, 1, 0
10:32:30, 0306, 5, 2
10:33:00, 0307, 4, 2
10:33:30, 0308, 0, 2
10:34:00, 0309, 0, 3
10:34:30, 0310, 5, 4
10:35:00, 0311, 4, 0
10:35:30, 0312, 4, 0
10:36:00, 0313, 2, 0
10:36:30, 0314, 1, 2
10:37:00, 0315, 0, 1
10:37:30, 0316, 1, 0
10:38:00, 0317, 4, 2
10:38:30, 0318, 2, 3
10:39:00, 0319, 4, 2
10:39:30, 0320, 5, 0
10:40:00, 0321, 3, 1
10:40:30, 0322, 4, 5
10:41:00, 0323, 2, 3
10:41:30, 0324, 5, 1
10:42:00, 0325, 0, 2
10:42:30, 0326, 5, 3
10:43:00, 0327, 5, 3
10:43:30, 0328, 3, 4
10:44:00, 0329, 0, 2
10:44:30, 0330, 0, 2
10:45:00, 0331, 3, 2
10:45:30, 0332, 5, 3
10:46:00, 0333, 4, 5
10:46:30, 0334, 4, 5
10:47:00, 0335, 3, 0
10:47:30, 0336, 0, 2
10:48:00, 0337, 0, 4
10:48:30, 0338, 4, 5
10:49:00, 0339, 4, 3
10:49:30, 0340, 0, 5
10:50:00, 0341, 1, 2
10:50:30, 0342, 3, 5
10:51:00, 0343, 4, 5
10:51:30, 0344, 3, 4
10:52:00, 0345, 2, 4
10:52:30, 0346, 5, 2
10:53:00, 0347, 3, 1
10:53:30, 0348, 1, 3
10:54:00, 0349, 4, 1
10:54:30, 0350, 1, 5
10:55:00, 0351, 0, 5
10:55:30, 0352, 3, 2
10:56:00, 0353, 2, 0
10:56:30, 0354, 1, 5
10:57:00, 0355, 4, 5
10:57:30, 0356, 4, 0
10:58:00, 0357, 4, 2
10:58:30, 0358, 3, 2
10:59:00, 0359, 0, 5
10:59:30, 0360, 3, 1
11:00:00, 0361, 2, 1
11:00:30, 0362, 4, 2
11:01:00, 0363, 4, 5
11:01:30, 0364, 4, 5
11:02:00, 0365, 0, 2
11:02:30, 0366, 5, 4
11:03:00, 0367, 2, 3
11:03:30, 0368, 2, 1
11:04:00, 0369, 0, 5
11:04:30, 0370, 0, 1
11:05:00, 0371, 5, 4
11:05:30, 0372, 4, 5
11:06:00, 0373, 1, 0
11:06:30, 0374, 2, 4
11:07:00, 0375, 3, 2
11:07:30, 0376, 1, 2
11:08:00, 0377, 1, 0
11:08:30, 0378, 1, 0
11:09:00, 0379, 5, 4
11:09:30, 0380, 4, 3
11:10:00, 0381, 1, 2
11:10:30, 0382, 3, 1
11:11:00, 0383, 4, 3
11:11:30, 0384, 0, 5
11:12:00, 0385, 2, 0
11:12:30, 0386, 5, 0
11:13:00, 0387, 4, 5
11:13:30, 0388, 2, 1
11:14:00, 0389, 0, 4
11:14:30, 0390, 1, 0
11:15:00, 0391, 5, 3
11:15:30, 0392, 0, 3
11:16:00, 0393, 2, 4
11:16:30, 0394, 1, 5
11:17:00, 0395, 3, 1
11:17:30, 0396, 3, 2
11:18:00, 0397, 4, 3
11:18:30, 0398, 5, 3
11:19:00, 0399, 3, 2
11:19:30, 0400, 0, 5
11:20:00, 0401, 2, 5
11:20:30, 0402, 2, 1
11:21:00, 0403, 3, 2
11:21:30, 0404, 4, 3
11:22:00, 0405, 1, 5
11:22:30, 0406, 5, 4
11:23:00, 0407, 1, 4
11:23:30, 0408, 0, 1
11:24:00, 0409, 5, 4
11:24:30, 0410, 4, 2
11:25:00, 0411, 4, 5
11:25:30, 0412, 4, 2
11:26:00, 0413, 3, 2
11:26:30, 0414, 4, 1
11:27:00, 0415, 5, 1
11:27:30, 0416, 0, 2
11:28:00, 0417, 4, 1
11:28:30, 0418, 4, 1
11:29:00, 0419, 0, 5
11:29:30, 0420, 5, 1
11:30:00, 0421, 0, 2
11:30:30, 0422, 2, 5
11:31:00, 0423, 5, 0
11:31:30, 0424, 5, 2
11:32:00, 0425, 2, 0
11:32:30, 0426, 4, 3
11:33:00, 0427, 3, 1
11:33:30, 0428, 4, 1
11:34:00, 0429, 1, 5
11:34:30, 0430, 3, 4
11:35:00, 0431, 0, 4
11:35:30, 0432, 1, 5
11:36:00, 0433, 4, 3
